success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,bystander_condition,condition,participant,age,gender,inquiry,stimulus,response,item_type,question_order,block_type,file_name
NA,4999,survey-likert,15,2.0.0,182328,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""b_principles_eval"":2}",NA,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv
NA,4565,survey-likert,16,2.0.0,186894,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""b_standards_eval"":2}",NA,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv
NA,12666,survey-likert,17,2.0.0,199561,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""b_deepness_eval"":1}",NA,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv
NA,21815,survey-likert,18,2.0.0,221378,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_reservations_RS"":2,""B_cert_far_from_alternative"":5,""B_cert_conflicted_RS"":0}",NA,"[2,1,3,0]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv
NA,3190,survey-likert,19,2.0.0,224569,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""b_imp_upset_acted_without_thinking"":3,""b_imp_calm_contained_RS"":3}",NA,"[1,0]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv
NA,1957,survey-text,20,2.0.0,226529,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""participant_age"":""22""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv
NA,4020,survey-text,21,2.0.0,230551,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""gender"":""female""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv
NA,19435,survey-likert,22,2.0.0,249988,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""ma_some_actions_wrong"":5,""ma_outcomes_matter"":4,""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6}",NA,"[3,2,0,1,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv
NA,8489,survey-text,23,2.0.0,258479,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""Q0"":""morality""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv
TRUE,1343,fullscreen,0,null,2346,puelnokvxox,slow,immoral,cub,22,male,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,1382,html-keyboard-response,1,2.0.0,3730,puelnokvxox,slow,immoral,cub,22,male,NA,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,3079,survey-text,2,2.0.0,6813,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""participant_id"":""cub""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,8730,html-keyboard-response,3,2.0.0,15544,puelnokvxox,slow,immoral,cub,22,male,NA,"
   <p>In this experiment, you will be presented with potential scenarios.</p><p>Please read through these carefully.</p>
   <p>You will answer a series of questions afterwards.</p>
   <p>Press any key to begin.</p>
",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,33773,html-button-response,4,2.0.0,49320,puelnokvxox,slow,immoral,cub,22,male,NA,"<p>Two people, J and N, were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars.</p><p> Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each person considered whether they should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,21415,html-button-response,5,2.0.0,70736,puelnokvxox,slow,immoral,cub,22,male,NA,"<p> J saw their decision as an easy one and was <i> able to decide quickly. J pocketed the money and drove off. </i></p><p> In contrast, N saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in their car, <i> N too decided to pocket the money and drive off.</i></p>",0,immoral_stimulus_1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,9792,survey-likert,6,2.0.0,80531,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""n_manipulation_check"":0,""j_manipulation_check"":6}",NA,"[1,0]",NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,20973,survey-likert,7,2.0.0,101506,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_principles_eval"":0,""n_principles_eval"":2}",NA,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,23990,survey-likert,8,2.0.0,125498,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_standards_eval"":0,""n_standards_eval"":2}",NA,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,18722,survey-likert,9,2.0.0,144224,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_deepness_eval"":0,""n_deepness_eval"":2}",NA,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,40478,survey-likert,10,2.0.0,184705,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":2}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,29068,survey-likert,11,2.0.0,213776,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_cert_quite_certain"":0,""n_cert_quite_certain"":5,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":2}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,31106,survey-likert,12,2.0.0,244885,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":1,""j_imp_upset_acted_without_thinking"":1,""n_imp_upset_acted_without_thinking"":4}",NA,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,29137,html-button-response,13,2.0.0,274026,puelnokvxox,slow,immoral,cub,22,male,NA,"<p> The next day, B was leaving the local grocery store when they also spotted a lost wallet next to their car.</p><p> Upon picking up the wallet and looking inside, B found several hundred dollars in cash. </p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,11333,html-button-response,14,2.0.0,285361,puelnokvxox,slow,immoral,cub,22,male,NA,"<p> B saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking, B decided to leave the wallet where they found it and drove off. </p>",0,byst_scenario_slow,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,9692,survey-likert,15,2.0.0,295054,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""b_standards_eval"":4}",NA,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,5436,survey-likert,16,2.0.0,300491,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""b_principles_eval"":4}",NA,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,8799,survey-likert,17,2.0.0,309293,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""b_deepness_eval"":5}",NA,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,34673,survey-likert,18,2.0.0,343968,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_conflicted_RS"":5,""B_cert_quite_certain"":4,""B_cert_reservations_RS"":4}",NA,"[3,0,2,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,42752,survey-likert,19,2.0.0,386722,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""b_imp_calm_contained_RS"":3,""b_imp_upset_acted_without_thinking"":3}",NA,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,3713,survey-text,20,2.0.0,390439,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""participant_age"":""22""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,10195,survey-text,21,2.0.0,400636,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""gender"":""male""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,67688,survey-likert,22,2.0.0,468327,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""ma_some_actions_wrong"":6,""ma_character_reflective"":6,""ma_gut_feelings"":4,""ma_think_through"":4,""ma_outcomes_matter"":4}",NA,"[3,4,0,1,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
NA,20915,survey-text,23,2.0.0,489247,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""Q0"":""I think it is about test people's moral standard and no""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv
TRUE,1164,fullscreen,0,null,2168,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,1388,html-keyboard-response,1,2.0.0,3558,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,3461,survey-text,2,2.0.0,7026,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""participant_id"":""alpaca""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,13619,html-keyboard-response,3,2.0.0,20647,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,"
   <p>In this experiment, you will be presented with potential scenarios.</p><p>Please read through these carefully.</p>
   <p>You will answer a series of questions afterwards.</p>
   <p>Press any key to begin.</p>
",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,16000,html-button-response,4,2.0.0,36650,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,"<p>Two people, J and N, were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars.</p><p> Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each person considered whether they should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,24680,html-button-response,5,2.0.0,61332,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,"<p> J saw their decision as an easy one and was <i> able to decide quickly. J pocketed the money and drove off. </i></p><p> In contrast, N saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in their car, <i> N too decided to pocket the money and drive off.</i></p>",0,immoral_stimulus_1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,10196,survey-likert,6,2.0.0,71531,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_manipulation_check"":5,""n_manipulation_check"":1}",NA,"[0,1]",NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,19048,survey-likert,7,2.0.0,90582,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""n_standards_eval"":2,""j_standards_eval"":0}",NA,"[1,0]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,12280,survey-likert,8,2.0.0,102865,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""n_principles_eval"":2,""j_principles_eval"":1}",NA,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,10597,survey-likert,9,2.0.0,113465,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""n_deepness_eval"":4,""j_deepness_eval"":3}",NA,"[1,0]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,16314,survey-likert,10,2.0.0,129783,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_cert_conflicted_RS"":2,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":2,""n_cert_reservations_RS"":5}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,12214,survey-likert,11,2.0.0,141999,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_cert_quite_certain"":1,""n_cert_quite_certain"":4,""j_cert_far_from_alternative"":3,""n_cert_far_from_alternative"":3}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,23997,survey-likert,12,2.0.0,165999,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_imp_calm_contained_RS"":2,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":4,""n_imp_upset_acted_without_thinking"":2}",NA,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,9414,html-button-response,13,2.0.0,175415,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,"<p> The next day, B was leaving the local grocery store when they also spotted a lost wallet next to their car.</p><p> Upon picking up the wallet and looking inside, B found several hundred dollars in cash. </p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,9798,html-button-response,14,2.0.0,185215,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,"<p> B saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking, B decided to leave the wallet where they found it and drove off. </p>",0,byst_scenario_slow,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,24648,survey-likert,15,2.0.0,209865,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""b_principles_eval"":5}",NA,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,6681,survey-likert,16,2.0.0,216549,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""b_standards_eval"":4}",NA,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,5197,survey-likert,17,2.0.0,221748,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""b_deepness_eval"":4}",NA,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,14331,survey-likert,18,2.0.0,236082,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_conflicted_RS"":4,""B_cert_reservations_RS"":2,""B_cert_quite_certain"":2}",NA,"[3,0,1,2]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,2548,survey-likert,19,2.0.0,238631,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""b_imp_calm_contained_RS"":3,""b_imp_upset_acted_without_thinking"":3}",NA,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,2532,survey-text,20,2.0.0,241166,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""participant_age"":""23""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,2881,survey-text,21,2.0.0,244050,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""gender"":""male""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,22463,survey-likert,22,2.0.0,266516,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""ma_gut_feelings"":3,""ma_character_reflective"":4,""ma_outcomes_matter"":2,""ma_some_actions_wrong"":2,""ma_think_through"":5}",NA,"[0,4,2,3,1]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
NA,33263,survey-text,23,2.0.0,299782,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""Q0"":""moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv
TRUE,2197,fullscreen,0,null,3232,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv
NA,1661,html-keyboard-response,1,2.0.0,4896,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv
NA,4453,survey-text,2,2.0.0,9374,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""participant_id"":""jaguar""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv
