rt,trial_type,trial_index,likert_eval_number,time_elapsed,random_id,bystander_condition,condition,participant_id,age,gender,inquiry,stimulus,response,item_type,question_order,block_type,file_name,likert_question,likert_response,participant_age,what_experiment_about,participant_is_group_member,question_agent,actor_condition
23997,survey-likert,12,17,165999,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_imp_calm_contained_RS"":2,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":4,""n_imp_upset_acted_without_thinking"":2}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,j_imp_calm_contained_RS,2,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,j,fast
23997,survey-likert,12,18,165999,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_imp_calm_contained_RS"":2,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":4,""n_imp_upset_acted_without_thinking"":2}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,n_imp_calm_contained_RS,3,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,n,slow
23997,survey-likert,12,19,165999,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_imp_calm_contained_RS"":2,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":4,""n_imp_upset_acted_without_thinking"":2}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,j_imp_upset_acted_without_thinking,4,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,j,fast
23997,survey-likert,12,20,165999,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_imp_calm_contained_RS"":2,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":4,""n_imp_upset_acted_without_thinking"":2}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,n_imp_upset_acted_without_thinking,2,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,n,slow
24648,survey-likert,15,21,209865,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""b_principles_eval"":5}",byst_scenario_slow,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,b_principles_eval,5,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,b,bystander
6681,survey-likert,16,22,216549,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""b_standards_eval"":4}",byst_scenario_slow,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,b_standards_eval,4,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,b,bystander
5197,survey-likert,17,23,221748,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""b_deepness_eval"":4}",byst_scenario_slow,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,b_deepness_eval,4,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,b,bystander
14331,survey-likert,18,24,236082,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_conflicted_RS"":4,""B_cert_reservations_RS"":2,""B_cert_quite_certain"":2}",byst_scenario_slow,"[3,0,1,2]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,B_cert_conflicted_RS,4,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,b,bystander
14331,survey-likert,18,25,236082,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_conflicted_RS"":4,""B_cert_reservations_RS"":2,""B_cert_quite_certain"":2}",byst_scenario_slow,"[3,0,1,2]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,B_cert_quite_certain,2,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,b,bystander
14331,survey-likert,18,26,236082,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_conflicted_RS"":4,""B_cert_reservations_RS"":2,""B_cert_quite_certain"":2}",byst_scenario_slow,"[3,0,1,2]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,B_cert_far_from_alternative,3,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,b,bystander
14331,survey-likert,18,27,236082,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_conflicted_RS"":4,""B_cert_reservations_RS"":2,""B_cert_quite_certain"":2}",byst_scenario_slow,"[3,0,1,2]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,B_cert_reservations_RS,2,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,b,bystander
2548,survey-likert,19,28,238631,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""b_imp_calm_contained_RS"":3,""b_imp_upset_acted_without_thinking"":3}",byst_scenario_slow,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,b_imp_calm_contained_RS,3,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,b,bystander
2548,survey-likert,19,29,238631,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""b_imp_calm_contained_RS"":3,""b_imp_upset_acted_without_thinking"":3}",byst_scenario_slow,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,b_imp_upset_acted_without_thinking,3,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,b,bystander
22463,survey-likert,22,30,266516,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""ma_gut_feelings"":3,""ma_character_reflective"":4,""ma_outcomes_matter"":2,""ma_some_actions_wrong"":2,""ma_think_through"":5}",byst_scenario_slow,"[0,4,2,3,1]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,ma_gut_feelings,3,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,NA,NA
22463,survey-likert,22,31,266516,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""ma_gut_feelings"":3,""ma_character_reflective"":4,""ma_outcomes_matter"":2,""ma_some_actions_wrong"":2,""ma_think_through"":5}",byst_scenario_slow,"[0,4,2,3,1]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,ma_character_reflective,4,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,NA,NA
22463,survey-likert,22,32,266516,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""ma_gut_feelings"":3,""ma_character_reflective"":4,""ma_outcomes_matter"":2,""ma_some_actions_wrong"":2,""ma_think_through"":5}",byst_scenario_slow,"[0,4,2,3,1]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,ma_outcomes_matter,2,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,NA,NA
22463,survey-likert,22,33,266516,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""ma_gut_feelings"":3,""ma_character_reflective"":4,""ma_outcomes_matter"":2,""ma_some_actions_wrong"":2,""ma_think_through"":5}",byst_scenario_slow,"[0,4,2,3,1]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,ma_some_actions_wrong,2,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,NA,NA
22463,survey-likert,22,34,266516,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""ma_gut_feelings"":3,""ma_character_reflective"":4,""ma_outcomes_matter"":2,""ma_some_actions_wrong"":2,""ma_think_through"":5}",byst_scenario_slow,"[0,4,2,3,1]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,ma_think_through,5,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,NA,NA
4616,survey-likert,6,1,55463,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_manipulation_check"":6,""n_manipulation_check"":0}",immoral_stimulus_1,"[0,1]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,j_manipulation_check,6,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,j,fast
4616,survey-likert,6,2,55463,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_manipulation_check"":6,""n_manipulation_check"":0}",immoral_stimulus_1,"[0,1]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,n_manipulation_check,0,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,n,slow
15109,survey-likert,7,3,70580,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_principles_eval"":0,""n_principles_eval"":2}",immoral_stimulus_1,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,n_principles_eval,2,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,n,slow
15109,survey-likert,7,4,70580,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_principles_eval"":0,""n_principles_eval"":2}",immoral_stimulus_1,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,j_principles_eval,0,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,j,fast
33522,survey-likert,8,5,104105,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""n_standards_eval"":1,""j_standards_eval"":0}",immoral_stimulus_1,"[1,0]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,n_standards_eval,1,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,n,slow
33522,survey-likert,8,6,104105,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""n_standards_eval"":1,""j_standards_eval"":0}",immoral_stimulus_1,"[1,0]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,j_standards_eval,0,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,j,fast
16682,survey-likert,9,7,120794,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_deepness_eval"":1,""n_deepness_eval"":2}",immoral_stimulus_1,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,n_deepness_eval,2,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,n,slow
16682,survey-likert,9,8,120794,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_deepness_eval"":1,""n_deepness_eval"":2}",immoral_stimulus_1,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,j_deepness_eval,1,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,j,fast
10634,survey-likert,10,9,131431,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":1,""n_cert_reservations_RS"":4}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,j_cert_conflicted_RS,0,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,j,fast
10634,survey-likert,10,10,131431,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":1,""n_cert_reservations_RS"":4}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,n_cert_conflicted_RS,4,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,n,slow
10634,survey-likert,10,11,131431,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":1,""n_cert_reservations_RS"":4}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,j_cert_reservations_RS,1,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,j,fast
10634,survey-likert,10,12,131431,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":1,""n_cert_reservations_RS"":4}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,n_cert_reservations_RS,4,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,n,slow
24454,survey-likert,11,13,155889,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_cert_quite_certain"":5,""n_cert_quite_certain"":2,""j_cert_far_from_alternative"":5,""n_cert_far_from_alternative"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,j_cert_quite_certain,5,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,j,fast
24454,survey-likert,11,14,155889,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_cert_quite_certain"":5,""n_cert_quite_certain"":2,""j_cert_far_from_alternative"":5,""n_cert_far_from_alternative"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,n_cert_quite_certain,2,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,n,slow
24454,survey-likert,11,15,155889,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_cert_quite_certain"":5,""n_cert_quite_certain"":2,""j_cert_far_from_alternative"":5,""n_cert_far_from_alternative"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,j_cert_far_from_alternative,5,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,j,fast
24454,survey-likert,11,16,155889,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_cert_quite_certain"":5,""n_cert_quite_certain"":2,""j_cert_far_from_alternative"":5,""n_cert_far_from_alternative"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,n_cert_far_from_alternative,2,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,n,slow
19330,survey-likert,12,17,175221,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_imp_calm_contained_RS"":3,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":1,""n_imp_upset_acted_without_thinking"":2}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,j_imp_calm_contained_RS,3,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,j,fast
19330,survey-likert,12,18,175221,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_imp_calm_contained_RS"":3,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":1,""n_imp_upset_acted_without_thinking"":2}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,n_imp_calm_contained_RS,2,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,n,slow
19330,survey-likert,12,19,175221,px6e5h0dt0m,slow,immoral,jaguar,20,female,NA,NA,"{""j_imp_calm_contained_RS"":3,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":1,""n_imp_upset_acted_without_thinking"":2}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/px6e5h0dt0m_1772140771261.csv,j_imp_upset_acted_without_thinking,1,20,"How the time it takes for someone to consider an action affects how their morals are percieved, even if the outcome is the same.",FALSE,j,fast
